IMEI,CO2,温度,湿度,取得時間
357864098056037,545,11.8,43.8,2022-02-02 19:16
357864098056037,543,11.8,43.8,2022-02-02 19:21
357864098056037,544,11.8,43.9,2022-02-02 19:26
357864098056037,543,11.8,44.0,2022-02-02 19:31
357864098056037,544,11.8,43.9,2022-02-02 19:36
357864098056037,543,11.8,43.9,2022-02-02 19:41
357864098056037,546,11.8,44.0,2022-02-02 19:46
357864098056037,547,11.8,43.9,2022-02-02 19:51
357864098056037,546,11.8,44.0,2022-02-02 19:56
357864098056037,545,11.8,44.0,2022-02-02 20:01
357864098056037,545,11.8,44.0,2022-02-02 20:06
357864098056037,543,11.8,44.1,2022-02-02 20:11
357864098056037,544,11.8,44.0,2022-02-02 20:16
357864098056037,544,11.8,44.1,2022-02-02 20:21
357864098056037,543,11.8,43.9,2022-02-02 20:26
357864098056037,544,11.8,44.0,2022-02-02 20:31
357864098056037,543,11.7,44.0,2022-02-02 20:36
357864098056037,542,11.7,44.1,2022-02-02 20:41
357864098056037,540,11.7,44.0,2022-02-02 20:46
357864098056037,543,11.7,44.0,2022-02-02 20:51
357864098056037,543,11.7,44.0,2022-02-02 20:56
357864098056037,541,11.7,44.1,2022-02-02 21:01
357864098056037,542,11.7,44.1,2022-02-02 21:06
357864098056037,541,11.7,44.1,2022-02-02 21:11
357864098056037,540,11.8,44.1,2022-02-02 21:16
357864098056037,542,11.7,44.1,2022-02-02 21:21
357864098056037,542,11.7,44.1,2022-02-02 21:26
357864098056037,541,11.7,44.0,2022-02-02 21:31
357864098056037,544,11.7,44.2,2022-02-02 21:36
357864098056037,543,11.7,44.1,2022-02-02 21:41
357864098056037,542,11.7,44.1,2022-02-02 21:47
357864098056037,541,11.7,44.2,2022-02-02 21:52
357864098056037,543,11.7,44.2,2022-02-02 21:57
357864098056037,541,11.7,44.2,2022-02-02 22:02
357864098056037,543,11.7,44.2,2022-02-02 22:07
357864098056037,543,11.7,44.3,2022-02-02 22:12
357864098056037,542,11.7,44.3,2022-02-02 22:17
357864098056037,542,11.7,44.3,2022-02-02 22:22
357864098056037,541,11.7,44.2,2022-02-02 22:27
357864098056037,544,11.7,44.3,2022-02-02 22:32
357864098056037,543,11.7,44.3,2022-02-02 22:37
357864098056037,542,11.7,44.3,2022-02-02 22:42
357864098056037,542,11.7,44.3,2022-02-02 22:47
357864098056037,542,11.7,44.4,2022-02-02 22:52
357864098056037,544,11.7,44.3,2022-02-02 22:57
357864098056037,543,11.7,44.4,2022-02-02 23:02
357864098056037,541,11.7,44.5,2022-02-02 23:07
357864098056037,543,11.7,44.4,2022-02-02 23:12
357864098056037,545,11.7,44.4,2022-02-02 23:17
357864098056037,543,11.7,44.4,2022-02-02 23:22
357864098056037,543,11.7,44.4,2022-02-02 23:27
357864098056037,543,11.7,44.5,2022-02-02 23:32
357864098056037,543,11.7,44.4,2022-02-02 23:37
357864098056037,544,11.7,44.5,2022-02-02 23:42
357864098056037,544,11.7,44.4,2022-02-02 23:47
357864098056037,543,11.7,44.5,2022-02-02 23:52
357864098056037,545,11.7,44.5,2022-02-02 23:57
357864098056037,544,11.7,44.5,2022-02-03 00:02
357864098056037,544,11.7,44.6,2022-02-03 00:07
357864098056037,544,11.7,44.5,2022-02-03 00:12
357864098056037,544,11.7,44.5,2022-02-03 00:17
357864098056037,542,11.7,44.6,2022-02-03 00:22
357864098056037,541,11.7,44.6,2022-02-03 00:27
357864098056037,543,11.7,44.5,2022-02-03 00:32
357864098056037,542,11.7,44.5,2022-02-03 00:37
357864098056037,542,11.7,44.6,2022-02-03 00:42
357864098056037,542,11.6,44.7,2022-02-03 00:47
357864098056037,542,11.7,44.6,2022-02-03 00:52
357864098056037,542,11.7,44.6,2022-02-03 00:57
357864098056037,543,11.7,44.7,2022-02-03 01:02
357864098056037,543,11.6,44.6,2022-02-03 01:07
357864098056037,545,11.7,44.6,2022-02-03 01:12
357864098056037,544,11.7,44.7,2022-02-03 01:17
357864098056037,544,11.7,44.7,2022-02-03 01:23
357864098056037,543,11.7,44.7,2022-02-03 01:28
357864098056037,547,11.7,44.8,2022-02-03 01:33
357864098056037,545,11.7,44.7,2022-02-03 01:38
357864098056037,545,11.7,44.7,2022-02-03 01:43
357864098056037,543,11.6,44.7,2022-02-03 01:48
357864098056037,543,11.7,44.8,2022-02-03 01:53
357864098056037,545,11.6,44.7,2022-02-03 01:58
357864098056037,543,11.7,44.7,2022-02-03 02:03
357864098056037,544,11.7,44.7,2022-02-03 02:08
357864098056037,545,11.7,44.8,2022-02-03 02:13
357864098056037,543,11.6,44.8,2022-02-03 02:18
357864098056037,546,11.7,44.8,2022-02-03 02:23
357864098056037,543,11.6,44.8,2022-02-03 02:28
357864098056037,542,11.6,44.8,2022-02-03 02:33
357864098056037,543,11.6,44.8,2022-02-03 02:38
357864098056037,544,11.6,44.8,2022-02-03 02:43
357864098056037,545,11.6,44.8,2022-02-03 02:48
357864098056037,544,11.6,44.8,2022-02-03 02:53
357864098056037,544,11.6,44.8,2022-02-03 02:58
357864098056037,546,11.6,44.8,2022-02-03 03:03
357864098056037,546,11.6,44.8,2022-02-03 03:08
357864098056037,546,11.6,44.8,2022-02-03 03:13
357864098056037,546,11.7,44.8,2022-02-03 03:18
357864098056037,545,11.6,44.8,2022-02-03 03:23
357864098056037,545,11.6,44.8,2022-02-03 03:28
357864098056037,546,11.6,44.9,2022-02-03 03:33
357864098056037,546,11.6,44.9,2022-02-03 03:38
357864098056037,547,11.6,44.9,2022-02-03 03:43
357864098056037,547,11.6,44.8,2022-02-03 03:48
357864098056037,546,11.6,44.9,2022-02-03 03:53
357864098056037,546,11.6,45.0,2022-02-03 03:58
357864098056037,546,11.6,45.0,2022-02-03 04:03
357864098056037,547,11.6,45.1,2022-02-03 04:08
357864098056037,548,11.6,45.1,2022-02-03 04:13
357864098056037,548,11.6,45.2,2022-02-03 04:18
357864098056037,549,11.6,45.2,2022-02-03 04:23
357864098056037,549,11.6,45.3,2022-02-03 04:28
357864098056037,549,11.6,45.3,2022-02-03 04:33
357864098056037,549,11.6,45.3,2022-02-03 04:38
357864098056037,548,11.6,45.4,2022-02-03 04:43
357864098056037,548,11.6,45.4,2022-02-03 04:48
357864098056037,548,11.6,45.4,2022-02-03 04:53
357864098056037,550,11.6,45.5,2022-02-03 04:59
357864098056037,548,11.6,45.5,2022-02-03 05:04
357864098056037,549,11.6,45.6,2022-02-03 05:09
357864098056037,547,11.6,45.5,2022-02-03 05:14
357864098056037,549,11.6,45.6,2022-02-03 05:19
357864098056037,549,11.6,45.6,2022-02-03 05:24
357864098056037,549,11.6,45.6,2022-02-03 05:29
357864098056037,548,11.6,45.6,2022-02-03 05:34
357864098056037,548,11.6,45.8,2022-02-03 05:39
357864098056037,548,11.6,45.7,2022-02-03 05:44
357864098056037,549,11.6,45.8,2022-02-03 05:49
357864098056037,548,11.6,45.8,2022-02-03 05:54
357864098056037,549,11.6,45.8,2022-02-03 05:59
357864098056037,548,11.6,45.8,2022-02-03 06:04
357864098056037,549,11.6,45.9,2022-02-03 06:09
357864098056037,549,11.6,45.9,2022-02-03 06:14
357864098056037,549,11.6,45.9,2022-02-03 06:19
357864098056037,549,11.6,45.9,2022-02-03 06:24
357864098056037,548,11.6,46.0,2022-02-03 06:29
357864098056037,549,11.6,46.0,2022-02-03 06:34
357864098056037,547,11.6,45.9,2022-02-03 06:39
357864098056037,549,11.5,46.0,2022-02-03 06:44
357864098056037,549,11.6,46.0,2022-02-03 06:49
357864098056037,547,11.6,46.0,2022-02-03 06:54
357864098056037,548,11.6,46.1,2022-02-03 06:59
357864098056037,549,11.5,46.1,2022-02-03 07:04
357864098056037,548,11.5,46.1,2022-02-03 07:09
357864098056037,550,11.6,46.2,2022-02-03 07:14
357864098056037,548,11.6,46.2,2022-02-03 07:19
357864098056037,552,11.5,46.1,2022-02-03 07:24
357864098056037,550,11.6,46.2,2022-02-03 07:29
357864098056037,550,11.5,46.2,2022-02-03 07:34
357864098056037,551,11.5,46.2,2022-02-03 07:39
357864098056037,549,11.5,46.3,2022-02-03 07:44
357864098056037,547,11.5,46.4,2022-02-03 07:49
357864098056037,548,11.5,46.2,2022-02-03 07:54
357864098056037,550,11.5,46.4,2022-02-03 07:59
357864098056037,549,11.5,46.3,2022-02-03 08:04
357864098056037,550,11.5,46.3,2022-02-03 08:09
357864098056037,550,11.5,46.4,2022-02-03 08:14
357864098056037,552,11.5,46.4,2022-02-03 08:19
357864098056037,553,11.5,46.4,2022-02-03 08:24
357864098056037,552,11.5,46.4,2022-02-03 08:29
357864098056037,553,11.5,46.7,2022-02-03 08:35
357864098056037,552,11.5,46.5,2022-02-03 08:40
357864098056037,552,11.5,46.6,2022-02-03 08:45
357864098056037,549,11.4,46.7,2022-02-03 08:50
357864098056037,549,11.4,46.8,2022-02-03 08:55
357864098056037,551,11.4,46.8,2022-02-03 09:00
357864098056037,551,11.4,46.9,2022-02-03 09:05
357864098056037,550,11.4,46.9,2022-02-03 09:10
357864098056037,551,11.4,46.8,2022-02-03 09:15
357864098056037,551,11.4,46.9,2022-02-03 09:20
357864098056037,552,11.4,46.7,2022-02-03 09:25
357864098056037,551,11.4,46.6,2022-02-03 09:30
357864098056037,553,11.4,46.5,2022-02-03 09:35
357864098056037,550,11.5,46.2,2022-02-03 09:40
357864098056037,565,11.5,46.0,2022-02-03 09:45
357864098056037,567,11.5,46.0,2022-02-03 09:50
357864098056037,566,11.6,45.7,2022-02-03 09:55
357864098056037,565,12.1,44.6,2022-02-03 10:00
357864098056037,541,12.5,43.3,2022-02-03 10:05
357864098056037,514,12.8,42.3,2022-02-03 10:10
357864098056037,493,13.2,41.6,2022-02-03 10:15
357864098056037,501,13.4,41.3,2022-02-03 10:20
357864098056037,534,13.7,41.4,2022-02-03 10:25
357864098056037,555,14.1,41.5,2022-02-03 10:30
357864098056037,752,14.4,42.3,2022-02-03 10:35
357864098056037,755,14.8,42.4,2022-02-03 10:40
357864098056037,707,15.1,42.1,2022-02-03 10:45
357864098056037,709,15.4,41.5,2022-02-03 10:50
357864098056037,681,15.6,40.8,2022-02-03 10:55
357864098056037,661,15.7,40.3,2022-02-03 11:00
357864098056037,743,15.9,40.5,2022-02-03 11:05
357864098056037,719,16.1,40.2,2022-02-03 11:10
357864098056037,716,16.2,39.7,2022-02-03 11:15
357864098056037,687,16.2,38.9,2022-02-03 11:20
357864098056037,617,16.3,38.1,2022-02-03 11:25
357864098056037,601,16.3,37.3,2022-02-03 11:30
357864098056037,601,16.4,37.0,2022-02-03 11:35
357864098056037,534,16.3,36.3,2022-02-03 11:40
357864098056037,528,16.2,36.1,2022-02-03 11:45
357864098056037,529,15.9,36.2,2022-02-03 11:50
357864098056037,533,15.7,36.6,2022-02-03 11:55
357864098056037,540,15.5,37.0,2022-02-03 12:00
357864098056037,540,15.4,37.1,2022-02-03 12:05
357864098056037,538,15.2,37.5,2022-02-03 12:11
357864098056037,530,15.0,37.5,2022-02-03 12:16
357864098056037,526,14.8,37.7,2022-02-03 12:21
357864098056037,527,14.7,37.8,2022-02-03 12:26
357864098056037,522,14.6,37.9,2022-02-03 12:31
357864098056037,521,14.5,38.0,2022-02-03 12:36
357864098056037,515,14.4,38.0,2022-02-03 12:41
357864098056037,518,14.3,38.1,2022-02-03 12:46
357864098056037,515,14.1,38.3,2022-02-03 12:51
357864098056037,510,14.1,38.2,2022-02-03 12:56
357864098056037,512,14.0,38.4,2022-02-03 13:01
357864098056037,514,13.9,38.5,2022-02-03 13:06
357864098056037,516,13.8,38.7,2022-02-03 13:11
357864098056037,513,13.8,38.6,2022-02-03 13:16
357864098056037,510,13.7,38.8,2022-02-03 13:21
357864098056037,512,13.6,38.7,2022-02-03 13:26
357864098056037,511,13.6,38.7,2022-02-03 13:31
357864098056037,508,13.5,38.8,2022-02-03 13:36
357864098056037,510,13.4,38.9,2022-02-03 13:41
357864098056037,512,13.4,38.9,2022-02-03 13:46
357864098056037,512,13.3,39.0,2022-02-03 13:51
357864098056037,514,13.3,39.1,2022-02-03 13:56
357864098056037,510,13.2,39.1,2022-02-03 14:01
357864098056037,510,13.2,39.2,2022-02-03 14:06
357864098056037,509,13.1,39.1,2022-02-03 14:11
357864098056037,513,13.1,39.4,2022-02-03 14:16
357864098056037,513,13.0,39.3,2022-02-03 14:21
357864098056037,515,13.0,39.4,2022-02-03 14:26
357864098056037,514,12.9,39.4,2022-02-03 14:31
357864098056037,516,12.9,39.4,2022-02-03 14:36
357864098056037,518,12.8,39.5,2022-02-03 14:41
357864098056037,519,12.8,39.5,2022-02-03 14:46
357864098056037,514,12.8,39.4,2022-02-03 14:51
357864098056037,515,12.7,39.5,2022-02-03 14:56
357864098056037,516,12.7,39.5,2022-02-03 15:01
357864098056037,515,12.7,39.5,2022-02-03 15:06
357864098056037,513,12.7,39.6,2022-02-03 15:11
357864098056037,513,12.6,39.5,2022-02-03 15:16
357864098056037,512,12.6,39.6,2022-02-03 15:21
357864098056037,512,12.6,39.5,2022-02-03 15:26
357864098056037,513,12.6,39.5,2022-02-03 15:31
357864098056037,514,12.5,39.5,2022-02-03 15:36
357864098056037,511,12.5,39.5,2022-02-03 15:41
357864098056037,513,12.5,39.4,2022-02-03 15:46
357864098056037,510,12.5,39.7,2022-02-03 15:52
357864098056037,513,12.4,39.6,2022-02-03 15:57
357864098056037,511,12.4,39.6,2022-02-03 16:02
357864098056037,511,12.4,39.6,2022-02-03 16:07
357864098056037,512,12.4,39.5,2022-02-03 16:12
357864098056037,509,12.3,39.6,2022-02-03 16:17
357864098056037,507,12.3,39.5,2022-02-03 16:22
357864098056037,509,12.3,39.6,2022-02-03 16:27
357864098056037,510,12.3,39.6,2022-02-03 16:32
357864098056037,507,12.2,39.7,2022-02-03 16:37
357864098056037,509,12.2,39.7,2022-02-03 16:42
357864098056037,510,12.3,39.8,2022-02-03 16:47
357864098056037,511,12.2,39.9,2022-02-03 16:52
357864098056037,511,12.2,39.8,2022-02-03 16:57
357864098056037,513,12.2,39.9,2022-02-03 17:02
357864098056037,513,12.2,39.9,2022-02-03 17:07
357864098056037,513,12.1,40.0,2022-02-03 17:12
357864098056037,512,12.1,40.0,2022-02-03 17:17
357864098056037,512,12.1,39.9,2022-02-03 17:22
357864098056037,512,12.1,40.0,2022-02-03 17:27
357864098056037,513,12.1,40.0,2022-02-03 17:32
357864098056037,514,12.1,40.0,2022-02-03 17:37
357864098056037,511,12.0,39.9,2022-02-03 17:42
357864098056037,512,12.0,40.0,2022-02-03 17:47
357864098056037,510,12.0,40.1,2022-02-03 17:52
357864098056037,512,12.0,40.1,2022-02-03 17:57
357864098056037,510,12.0,40.2,2022-02-03 18:02
357864098056037,511,12.0,40.3,2022-02-03 18:07
357864098056037,514,12.0,40.3,2022-02-03 18:12
357864098056037,513,12.0,40.4,2022-02-03 18:17
357864098056037,512,11.9,40.3,2022-02-03 18:22
357864098056037,514,11.9,40.5,2022-02-03 18:27
357864098056037,516,11.9,40.4,2022-02-03 18:32
357864098056037,512,11.9,40.5,2022-02-03 18:37
357864098056037,513,11.9,40.4,2022-02-03 18:42
357864098056037,513,11.9,40.5,2022-02-03 18:47
357864098056037,514,11.9,40.6,2022-02-03 18:52
357864098056037,516,11.9,40.6,2022-02-03 18:57
357864098056037,514,11.9,40.6,2022-02-03 19:02
357864098056037,515,11.9,40.7,2022-02-03 19:07
357864098056037,516,11.8,40.7,2022-02-03 19:12
357864098056037,515,11.8,40.7,2022-02-03 19:17
357864098056037,514,11.9,40.7,2022-02-03 19:22
357864098056037,514,11.8,40.8,2022-02-03 19:28
357864098056037,516,11.8,41.0,2022-02-03 19:33
357864098056037,516,11.8,40.9,2022-02-03 19:38
357864098056037,519,11.8,40.9,2022-02-03 19:43
357864098056037,519,11.8,40.9,2022-02-03 19:48
357864098056037,523,11.9,40.8,2022-02-03 19:53
357864098056037,520,11.8,40.7,2022-02-03 19:58
357864098056037,521,11.8,40.8,2022-02-03 20:03
357864098056037,523,11.9,40.8,2022-02-03 20:08
357864098056037,525,11.8,40.8,2022-02-03 20:13
357864098056037,520,11.9,40.9,2022-02-03 20:18
357864098056037,521,11.8,40.9,2022-02-03 20:23
357864098056037,525,11.9,40.9,2022-02-03 20:28
357864098056037,525,11.9,41.0,2022-02-03 20:33
357864098056037,524,11.9,40.9,2022-02-03 20:38
357864098056037,529,11.9,40.9,2022-02-03 20:43
357864098056037,526,11.9,41.0,2022-02-03 20:48
357864098056037,528,11.9,41.0,2022-02-03 20:53
357864098056037,528,11.9,41.1,2022-02-03 20:58
357864098056037,527,11.9,41.1,2022-02-03 21:03
357864098056037,527,11.9,41.0,2022-02-03 21:08
357864098056037,531,11.9,41.1,2022-02-03 21:13
357864098056037,525,11.9,41.1,2022-02-03 21:18
357864098056037,524,11.9,41.2,2022-02-03 21:23
357864098056037,527,11.9,41.2,2022-02-03 21:28
357864098056037,526,11.8,41.2,2022-02-03 21:33
357864098056037,528,11.9,41.3,2022-02-03 21:38
357864098056037,529,11.9,41.2,2022-02-03 21:43
357864098056037,529,11.9,41.3,2022-02-03 21:48
357864098056037,530,11.9,41.4,2022-02-03 21:53
357864098056037,529,11.9,41.3,2022-02-03 21:58
357864098056037,530,11.8,41.3,2022-02-03 22:03
357864098056037,527,11.8,41.4,2022-02-03 22:08
357864098056037,529,11.8,41.4,2022-02-03 22:13
357864098056037,529,11.8,41.4,2022-02-03 22:18
357864098056037,531,11.8,41.4,2022-02-03 22:23
357864098056037,530,11.8,41.4,2022-02-03 22:28
357864098056037,531,11.8,41.4,2022-02-03 22:33
357864098056037,530,11.9,41.4,2022-02-03 22:38
357864098056037,531,11.9,41.4,2022-02-03 22:43
357864098056037,533,11.8,41.5,2022-02-03 22:48
357864098056037,533,11.8,41.5,2022-02-03 22:53
357864098056037,532,11.8,41.5,2022-02-03 22:58
357864098056037,533,11.9,41.5,2022-02-03 23:04
357864098056037,532,11.8,41.6,2022-02-03 23:09
357864098056037,534,11.8,41.6,2022-02-03 23:14
357864098056037,532,11.8,41.7,2022-02-03 23:19
357864098056037,531,11.8,41.7,2022-02-03 23:24
357864098056037,533,11.8,41.7,2022-02-03 23:29
357864098056037,532,11.8,41.7,2022-02-03 23:34
357864098056037,532,11.8,41.8,2022-02-03 23:39
357864098056037,535,11.8,41.8,2022-02-03 23:44
357864098056037,533,11.8,41.8,2022-02-03 23:49
357864098056037,530,11.8,41.9,2022-02-03 23:54
357864098056037,531,11.8,41.9,2022-02-03 23:59
357864098056037,531,11.8,41.9,2022-02-04 00:04
357864098056037,531,11.8,41.9,2022-02-04 00:09
357864098056037,530,11.8,42.0,2022-02-04 00:14
357864098056037,534,11.8,42.0,2022-02-04 00:19
357864098056037,534,11.8,42.0,2022-02-04 00:24
357864098056037,531,11.8,42.1,2022-02-04 00:29
357864098056037,531,11.8,42.1,2022-02-04 00:34
357864098056037,534,11.8,42.1,2022-02-04 00:39
357864098056037,534,11.8,42.2,2022-02-04 00:44
357864098056037,533,11.7,42.2,2022-02-04 00:49
357864098056037,533,11.8,42.2,2022-02-04 00:54
357864098056037,534,11.7,42.2,2022-02-04 00:59
357864098056037,532,11.8,42.2,2022-02-04 01:04
357864098056037,531,11.8,42.3,2022-02-04 01:09
357864098056037,535,11.7,42.3,2022-02-04 01:14
357864098056037,534,11.7,42.2,2022-02-04 01:19
357864098056037,534,11.7,42.3,2022-02-04 01:24
357864098056037,536,11.8,42.3,2022-02-04 01:29
357864098056037,532,11.7,42.4,2022-02-04 01:34
357864098056037,533,11.7,42.3,2022-02-04 01:39
357864098056037,534,11.7,42.4,2022-02-04 01:44
357864098056037,534,11.7,42.4,2022-02-04 01:49
357864098056037,536,11.7,42.5,2022-02-04 01:54
357864098056037,537,11.7,42.4,2022-02-04 01:59
357864098056037,536,11.7,42.5,2022-02-04 02:04
357864098056037,535,11.7,42.5,2022-02-04 02:09
357864098056037,536,11.7,42.4,2022-02-04 02:14
357864098056037,536,11.7,42.4,2022-02-04 02:19
357864098056037,536,11.7,42.5,2022-02-04 02:24
357864098056037,535,11.7,42.5,2022-02-04 02:29
357864098056037,534,11.7,42.5,2022-02-04 02:34
357864098056037,534,11.7,42.5,2022-02-04 02:40
357864098056037,534,11.7,42.5,2022-02-04 02:45
357864098056037,533,11.7,42.5,2022-02-04 02:50
357864098056037,532,11.7,42.5,2022-02-04 02:55
357864098056037,533,11.7,42.5,2022-02-04 03:00
357864098056037,533,11.7,42.5,2022-02-04 03:05
357864098056037,533,11.7,42.5,2022-02-04 03:10
357864098056037,529,11.7,42.6,2022-02-04 03:15
357864098056037,532,11.7,42.6,2022-02-04 03:20
357864098056037,532,11.6,42.6,2022-02-04 03:25
357864098056037,531,11.7,42.6,2022-02-04 03:30
357864098056037,531,11.7,42.6,2022-02-04 03:35
357864098056037,529,11.6,42.6,2022-02-04 03:40
357864098056037,529,11.6,42.6,2022-02-04 03:45
357864098056037,529,11.6,42.6,2022-02-04 03:50
357864098056037,531,11.6,42.7,2022-02-04 03:55
357864098056037,528,11.6,42.6,2022-02-04 04:00
357864098056037,529,11.6,42.7,2022-02-04 04:05
357864098056037,531,11.6,42.6,2022-02-04 04:10
357864098056037,531,11.6,42.6,2022-02-04 04:15
357864098056037,528,11.6,42.6,2022-02-04 04:20
357864098056037,528,11.6,42.6,2022-02-04 04:25
357864098056037,528,11.6,42.6,2022-02-04 04:30
357864098056037,527,11.6,42.6,2022-02-04 04:35
357864098056037,530,11.6,42.6,2022-02-04 04:40
357864098056037,530,11.5,42.6,2022-02-04 04:45
357864098056037,528,11.6,42.6,2022-02-04 04:50
357864098056037,528,11.5,42.5,2022-02-04 04:55
357864098056037,526,11.6,42.6,2022-02-04 05:00
357864098056037,526,11.5,42.6,2022-02-04 05:05
357864098056037,528,11.5,42.6,2022-02-04 05:10
357864098056037,528,11.5,42.5,2022-02-04 05:15
357864098056037,527,11.5,42.6,2022-02-04 05:20
357864098056037,527,11.5,42.6,2022-02-04 05:25
357864098056037,526,11.5,42.6,2022-02-04 05:30
357864098056037,526,11.5,42.6,2022-02-04 05:35
357864098056037,527,11.5,42.6,2022-02-04 05:40
357864098056037,529,11.5,42.6,2022-02-04 05:45
357864098056037,528,11.5,42.5,2022-02-04 05:50
357864098056037,531,11.5,42.6,2022-02-04 05:55
357864098056037,530,11.5,42.7,2022-02-04 06:00
357864098056037,526,11.5,42.6,2022-02-04 06:05
357864098056037,529,11.5,42.6,2022-02-04 06:10
357864098056037,530,11.5,42.6,2022-02-04 06:16
357864098056037,531,11.5,42.6,2022-02-04 06:21
357864098056037,528,11.5,42.7,2022-02-04 06:26
