IMEI,CO2,温度,湿度,取得時間
357864098056037,532,11.6,43.8,2022-01-02 19:15
357864098056037,532,11.6,43.8,2022-01-02 19:20
357864098056037,531,11.6,43.8,2022-01-02 19:25
357864098056037,534,11.6,43.8,2022-01-02 19:30
357864098056037,533,11.6,43.8,2022-01-02 19:35
357864098056037,534,11.6,43.9,2022-01-02 19:40
357864098056037,533,11.6,43.9,2022-01-02 19:45
357864098056037,535,11.6,43.9,2022-01-02 19:50
357864098056037,534,11.6,43.8,2022-01-02 19:55
357864098056037,533,11.6,43.9,2022-01-02 20:00
357864098056037,533,11.6,43.9,2022-01-02 20:05
357864098056037,534,11.6,43.9,2022-01-02 20:10
357864098056037,533,11.6,43.9,2022-01-02 20:15
357864098056037,529,11.6,43.9,2022-01-02 20:20
357864098056037,532,11.6,44.0,2022-01-02 20:25
357864098056037,532,11.6,44.0,2022-01-02 20:30
357864098056037,532,11.6,44.0,2022-01-02 20:35
357864098056037,530,11.6,44.0,2022-01-02 20:40
357864098056037,531,11.6,44.0,2022-01-02 20:45
357864098056037,530,11.6,44.0,2022-01-02 20:50
357864098056037,533,11.6,44.0,2022-01-02 20:55
357864098056037,534,11.6,44.0,2022-01-02 21:00
357864098056037,532,11.6,44.1,2022-01-02 21:05
357864098056037,531,11.6,44.1,2022-01-02 21:10
357864098056037,535,11.6,44.2,2022-01-02 21:15
357864098056037,535,11.6,44.2,2022-01-02 21:20
357864098056037,537,11.6,44.2,2022-01-02 21:25
357864098056037,535,11.6,44.2,2022-01-02 21:30
357864098056037,536,11.6,44.2,2022-01-02 21:35
357864098056037,536,11.6,44.2,2022-01-02 21:40
357864098056037,537,11.6,44.3,2022-01-02 21:46
357864098056037,539,11.6,44.3,2022-01-02 21:51
357864098056037,538,11.6,44.3,2022-01-02 21:56
357864098056037,538,11.6,44.3,2022-01-02 22:01
357864098056037,537,11.6,44.3,2022-01-02 22:06
357864098056037,537,11.6,44.4,2022-01-02 22:11
357864098056037,537,11.6,44.4,2022-01-02 22:16
357864098056037,537,11.6,44.4,2022-01-02 22:21
357864098056037,540,11.6,44.3,2022-01-02 22:26
357864098056037,540,11.6,44.4,2022-01-02 22:31
357864098056037,540,11.6,44.4,2022-01-02 22:36
357864098056037,541,11.6,44.4,2022-01-02 22:41
357864098056037,542,11.6,44.5,2022-01-02 22:46
357864098056037,543,11.6,44.4,2022-01-02 22:51
357864098056037,544,11.6,44.5,2022-01-02 22:56
357864098056037,543,11.6,44.5,2022-01-02 23:01
357864098056037,541,11.6,44.5,2022-01-02 23:06
357864098056037,541,11.6,44.6,2022-01-02 23:11
357864098056037,543,11.6,44.5,2022-01-02 23:16
357864098056037,542,11.6,44.6,2022-01-02 23:21
357864098056037,543,11.6,44.5,2022-01-02 23:26
357864098056037,544,11.6,44.5,2022-01-02 23:31
357864098056037,543,11.6,44.6,2022-01-02 23:36
357864098056037,545,11.6,44.6,2022-01-02 23:41
357864098056037,543,11.6,44.6,2022-01-02 23:46
357864098056037,544,11.5,44.7,2022-01-02 23:51
357864098056037,543,11.6,44.7,2022-01-02 23:56
357864098056037,543,11.6,44.6,2022-01-03 00:01
357864098056037,543,11.6,44.7,2022-01-03 00:06
357864098056037,546,11.6,44.6,2022-01-03 00:11
357864098056037,548,11.6,44.7,2022-01-03 00:16
357864098056037,545,11.6,44.5,2022-01-03 00:21
357864098056037,544,11.6,44.7,2022-01-03 00:26
357864098056037,545,11.5,44.7,2022-01-03 00:31
357864098056037,543,11.6,44.7,2022-01-03 00:36
357864098056037,545,11.6,44.7,2022-01-03 00:41
357864098056037,545,11.5,44.7,2022-01-03 00:46
357864098056037,545,11.6,44.7,2022-01-03 00:51
357864098056037,543,11.6,44.8,2022-01-03 00:56
357864098056037,544,11.6,44.7,2022-01-03 01:01
357864098056037,546,11.5,44.8,2022-01-03 01:06
357864098056037,544,11.6,44.7,2022-01-03 01:11
357864098056037,544,11.6,44.8,2022-01-03 01:16
357864098056037,545,11.6,44.9,2022-01-03 01:22
357864098056037,545,11.5,44.9,2022-01-03 01:27
357864098056037,545,11.6,44.8,2022-01-03 01:32
357864098056037,545,11.5,44.9,2022-01-03 01:37
357864098056037,545,11.6,44.9,2022-01-03 01:42
357864098056037,546,11.5,44.8,2022-01-03 01:47
357864098056037,547,11.5,44.9,2022-01-03 01:52
357864098056037,546,11.5,44.9,2022-01-03 01:57
357864098056037,546,11.5,44.9,2022-01-03 02:02
357864098056037,545,11.5,44.9,2022-01-03 02:07
357864098056037,547,11.5,44.9,2022-01-03 02:12
357864098056037,545,11.5,45.0,2022-01-03 02:17
357864098056037,544,11.5,44.9,2022-01-03 02:22
357864098056037,547,11.5,45.0,2022-01-03 02:27
357864098056037,548,11.5,45.0,2022-01-03 02:32
357864098056037,548,11.5,45.1,2022-01-03 02:37
357864098056037,548,11.5,45.0,2022-01-03 02:42
357864098056037,549,11.5,45.1,2022-01-03 02:47
357864098056037,549,11.5,44.9,2022-01-03 02:52
357864098056037,547,11.5,45.1,2022-01-03 02:57
357864098056037,546,11.5,45.1,2022-01-03 03:02
357864098056037,547,11.5,45.1,2022-01-03 03:07
357864098056037,547,11.5,45.1,2022-01-03 03:12
357864098056037,545,11.5,45.1,2022-01-03 03:17
357864098056037,547,11.5,45.0,2022-01-03 03:22
357864098056037,547,11.5,45.1,2022-01-03 03:27
357864098056037,548,11.5,45.0,2022-01-03 03:32
357864098056037,548,11.5,45.1,2022-01-03 03:37
357864098056037,547,11.5,45.1,2022-01-03 03:42
357864098056037,547,11.5,45.1,2022-01-03 03:47
357864098056037,546,11.5,45.2,2022-01-03 03:52
357864098056037,548,11.5,45.2,2022-01-03 03:57
357864098056037,551,11.4,45.2,2022-01-03 04:02
357864098056037,549,11.5,45.1,2022-01-03 04:07
357864098056037,548,11.5,45.2,2022-01-03 04:12
357864098056037,549,11.4,45.3,2022-01-03 04:17
357864098056037,547,11.4,45.2,2022-01-03 04:22
357864098056037,548,11.4,45.2,2022-01-03 04:27
357864098056037,549,11.4,45.2,2022-01-03 04:32
357864098056037,547,11.5,45.2,2022-01-03 04:37
357864098056037,550,11.5,45.2,2022-01-03 04:42
357864098056037,549,11.4,45.2,2022-01-03 04:47
357864098056037,546,11.5,45.2,2022-01-03 04:52
357864098056037,547,11.4,45.3,2022-01-03 04:57
357864098056037,547,11.4,45.3,2022-01-03 05:03
357864098056037,548,11.4,45.3,2022-01-03 05:08
357864098056037,547,11.4,45.3,2022-01-03 05:13
357864098056037,548,11.4,45.3,2022-01-03 05:18
357864098056037,549,11.4,45.3,2022-01-03 05:23
357864098056037,549,11.4,45.3,2022-01-03 05:28
357864098056037,547,11.4,45.3,2022-01-03 05:33
357864098056037,547,11.4,45.3,2022-01-03 05:38
357864098056037,547,11.4,45.3,2022-01-03 05:43
357864098056037,546,11.4,45.3,2022-01-03 05:48
357864098056037,547,11.4,45.3,2022-01-03 05:53
357864098056037,548,11.4,45.3,2022-01-03 05:58
357864098056037,548,11.4,45.3,2022-01-03 06:03
357864098056037,548,11.4,45.4,2022-01-03 06:08
357864098056037,548,11.4,45.4,2022-01-03 06:13
357864098056037,549,11.4,45.4,2022-01-03 06:18
357864098056037,546,11.4,45.3,2022-01-03 06:23
357864098056037,546,11.4,45.3,2022-01-03 06:28
357864098056037,546,11.4,45.3,2022-01-03 06:33
357864098056037,546,11.4,45.4,2022-01-03 06:38
357864098056037,544,11.4,45.4,2022-01-03 06:43
357864098056037,546,11.4,45.4,2022-01-03 06:48
357864098056037,546,11.4,45.5,2022-01-03 06:53
357864098056037,545,11.4,45.5,2022-01-03 06:58
357864098056037,546,11.4,45.4,2022-01-03 07:03
357864098056037,545,11.4,45.5,2022-01-03 07:08
357864098056037,546,11.4,45.4,2022-01-03 07:13
357864098056037,547,11.4,45.5,2022-01-03 07:18
357864098056037,547,11.4,45.5,2022-01-03 07:23
357864098056037,545,11.4,45.5,2022-01-03 07:28
357864098056037,544,11.4,45.6,2022-01-03 07:33
357864098056037,544,11.4,45.5,2022-01-03 07:38
357864098056037,546,11.4,45.5,2022-01-03 07:43
357864098056037,545,11.4,45.5,2022-01-03 07:48
357864098056037,544,11.4,45.5,2022-01-03 07:53
357864098056037,543,11.4,45.4,2022-01-03 07:58
357864098056037,545,11.4,45.4,2022-01-03 08:03
357864098056037,545,11.4,45.6,2022-01-03 08:08
357864098056037,546,11.4,45.5,2022-01-03 08:13
357864098056037,546,11.4,45.6,2022-01-03 08:18
357864098056037,545,11.3,45.6,2022-01-03 08:23
357864098056037,547,11.4,45.5,2022-01-03 08:28
357864098056037,546,11.4,45.6,2022-01-03 08:33
357864098056037,547,11.4,45.5,2022-01-03 08:39
357864098056037,546,11.3,45.6,2022-01-03 08:44
357864098056037,545,11.4,45.6,2022-01-03 08:49
357864098056037,547,11.4,45.5,2022-01-03 08:54
357864098056037,546,11.4,45.6,2022-01-03 08:59
357864098056037,546,11.4,45.6,2022-01-03 09:04
357864098056037,547,11.4,45.6,2022-01-03 09:09
357864098056037,547,11.4,45.6,2022-01-03 09:14
357864098056037,548,11.4,45.6,2022-01-03 09:19
357864098056037,548,11.4,45.7,2022-01-03 09:24
357864098056037,549,11.4,45.6,2022-01-03 09:29
357864098056037,550,11.4,45.6,2022-01-03 09:34
357864098056037,548,11.4,45.6,2022-01-03 09:39
357864098056037,548,11.4,45.6,2022-01-03 09:44
357864098056037,548,11.4,45.6,2022-01-03 09:49
357864098056037,549,11.4,45.7,2022-01-03 09:54
357864098056037,549,11.4,45.6,2022-01-03 09:59
357864098056037,549,11.4,45.7,2022-01-03 10:04
357864098056037,549,11.4,45.6,2022-01-03 10:09
357864098056037,549,11.4,45.6,2022-01-03 10:14
357864098056037,549,11.4,45.6,2022-01-03 10:19
357864098056037,550,11.4,45.6,2022-01-03 10:24
357864098056037,549,11.4,45.6,2022-01-03 10:29
357864098056037,549,11.5,45.5,2022-01-03 10:34
357864098056037,549,11.5,45.6,2022-01-03 10:39
357864098056037,550,11.4,45.6,2022-01-03 10:44
357864098056037,549,11.5,45.6,2022-01-03 10:49
357864098056037,550,11.5,45.5,2022-01-03 10:54
357864098056037,551,11.5,45.6,2022-01-03 10:59
357864098056037,549,11.4,45.6,2022-01-03 11:04
357864098056037,549,11.5,45.6,2022-01-03 11:09
357864098056037,549,11.4,45.6,2022-01-03 11:14
357864098056037,550,11.5,45.6,2022-01-03 11:19
357864098056037,551,11.5,45.7,2022-01-03 11:24
357864098056037,551,11.5,45.7,2022-01-03 11:29
357864098056037,550,11.5,45.6,2022-01-03 11:34
357864098056037,550,11.4,45.6,2022-01-03 11:39
357864098056037,551,11.4,45.6,2022-01-03 11:44
357864098056037,551,11.6,45.3,2022-01-03 11:49
357864098056037,550,11.5,45.5,2022-01-03 11:54
357864098056037,549,11.5,45.6,2022-01-03 11:59
357864098056037,550,11.5,45.7,2022-01-03 12:04
357864098056037,549,11.5,45.7,2022-01-03 12:10
357864098056037,549,11.5,45.8,2022-01-03 12:15
357864098056037,550,11.5,45.8,2022-01-03 12:20
357864098056037,549,11.5,45.7,2022-01-03 12:25
357864098056037,549,11.5,45.7,2022-01-03 12:30
357864098056037,548,11.5,45.8,2022-01-03 12:35
357864098056037,549,11.5,45.7,2022-01-03 12:40
357864098056037,549,11.5,45.7,2022-01-03 12:45
357864098056037,549,11.5,45.7,2022-01-03 12:50
357864098056037,549,11.5,45.8,2022-01-03 12:55
357864098056037,549,11.5,45.8,2022-01-03 13:00
357864098056037,550,11.5,45.7,2022-01-03 13:05
357864098056037,549,11.5,45.8,2022-01-03 13:10
357864098056037,550,11.5,45.8,2022-01-03 13:15
357864098056037,550,11.5,45.8,2022-01-03 13:20
357864098056037,550,11.5,45.7,2022-01-03 13:25
357864098056037,550,11.5,45.8,2022-01-03 13:30
357864098056037,550,11.5,45.8,2022-01-03 13:35
357864098056037,551,11.5,45.8,2022-01-03 13:40
357864098056037,549,11.5,45.8,2022-01-03 13:45
357864098056037,550,11.6,45.8,2022-01-03 13:50
357864098056037,549,11.6,45.8,2022-01-03 13:55
357864098056037,551,11.5,45.8,2022-01-03 14:00
357864098056037,551,11.5,45.8,2022-01-03 14:05
357864098056037,551,11.6,45.8,2022-01-03 14:10
357864098056037,553,11.5,45.9,2022-01-03 14:15
357864098056037,551,11.5,45.9,2022-01-03 14:20
357864098056037,551,11.5,45.9,2022-01-03 14:25
357864098056037,552,11.5,45.8,2022-01-03 14:30
357864098056037,549,11.6,45.9,2022-01-03 14:35
357864098056037,548,11.6,45.8,2022-01-03 14:40
357864098056037,547,11.6,45.9,2022-01-03 14:45
357864098056037,548,11.6,45.9,2022-01-03 14:50
357864098056037,550,11.5,45.8,2022-01-03 14:55
357864098056037,551,11.6,45.9,2022-01-03 15:00
357864098056037,552,11.5,45.9,2022-01-03 15:05
357864098056037,550,11.6,45.9,2022-01-03 15:10
357864098056037,550,11.6,46.0,2022-01-03 15:15
357864098056037,550,11.6,46.0,2022-01-03 15:20
357864098056037,549,11.6,46.0,2022-01-03 15:25
357864098056037,548,11.6,46.0,2022-01-03 15:30
357864098056037,550,11.6,45.9,2022-01-03 15:35
357864098056037,549,11.6,46.0,2022-01-03 15:40
357864098056037,548,11.6,45.9,2022-01-03 15:45
357864098056037,551,11.6,46.0,2022-01-03 15:51
357864098056037,550,11.6,45.9,2022-01-03 15:56
357864098056037,549,11.6,45.9,2022-01-03 16:01
357864098056037,551,11.6,46.0,2022-01-03 16:06
357864098056037,550,11.6,45.9,2022-01-03 16:11
357864098056037,550,11.6,45.9,2022-01-03 16:16
357864098056037,551,11.6,46.0,2022-01-03 16:21
357864098056037,552,11.6,45.9,2022-01-03 16:26
357864098056037,551,11.6,45.9,2022-01-03 16:31
357864098056037,551,11.6,46.0,2022-01-03 16:36
357864098056037,550,11.6,45.9,2022-01-03 16:41
357864098056037,551,11.6,45.9,2022-01-03 16:46
357864098056037,549,11.6,45.9,2022-01-03 16:51
357864098056037,551,11.6,45.9,2022-01-03 16:56
357864098056037,550,11.6,45.9,2022-01-03 17:01
357864098056037,550,11.6,45.9,2022-01-03 17:06
357864098056037,550,11.6,45.9,2022-01-03 17:11
357864098056037,550,11.6,45.9,2022-01-03 17:16
357864098056037,549,11.6,45.9,2022-01-03 17:21
357864098056037,549,11.6,45.9,2022-01-03 17:26
357864098056037,549,11.6,45.8,2022-01-03 17:31
357864098056037,550,11.7,45.8,2022-01-03 17:36
357864098056037,549,11.6,45.7,2022-01-03 17:41
357864098056037,550,11.7,45.8,2022-01-03 17:46
357864098056037,552,11.6,45.8,2022-01-03 17:51
357864098056037,549,11.6,45.8,2022-01-03 17:56
357864098056037,551,11.7,45.7,2022-01-03 18:01
357864098056037,552,11.6,45.7,2022-01-03 18:06
357864098056037,551,11.7,45.7,2022-01-03 18:11
357864098056037,551,11.6,45.7,2022-01-03 18:16
357864098056037,551,11.6,45.8,2022-01-03 18:21
357864098056037,550,11.6,45.8,2022-01-03 18:26
357864098056037,552,11.6,45.7,2022-01-03 18:31
357864098056037,550,11.6,45.8,2022-01-03 18:36
357864098056037,552,11.6,45.8,2022-01-03 18:41
357864098056037,551,11.6,45.8,2022-01-03 18:46
357864098056037,551,11.6,45.8,2022-01-03 18:51
357864098056037,552,11.6,45.7,2022-01-03 18:56
357864098056037,551,11.6,45.8,2022-01-03 19:01
357864098056037,549,11.6,45.8,2022-01-03 19:06
357864098056037,549,11.6,45.8,2022-01-03 19:11
357864098056037,549,11.6,45.8,2022-01-03 19:16
357864098056037,550,11.6,45.8,2022-01-03 19:21
357864098056037,551,11.6,45.8,2022-01-03 19:27
357864098056037,549,11.6,45.8,2022-01-03 19:32
357864098056037,551,11.6,45.8,2022-01-03 19:37
357864098056037,553,11.6,45.8,2022-01-03 19:42
357864098056037,553,11.6,45.9,2022-01-03 19:47
357864098056037,552,11.6,45.8,2022-01-03 19:52
357864098056037,553,11.6,45.8,2022-01-03 19:57
357864098056037,552,11.6,45.8,2022-01-03 20:02
357864098056037,552,11.6,45.9,2022-01-03 20:07
357864098056037,551,11.6,45.8,2022-01-03 20:12
357864098056037,552,11.6,45.8,2022-01-03 20:17
357864098056037,552,11.6,45.8,2022-01-03 20:22
357864098056037,550,11.6,45.9,2022-01-03 20:27
357864098056037,552,11.6,45.9,2022-01-03 20:32
357864098056037,553,11.6,45.9,2022-01-03 20:37
357864098056037,553,11.6,46.0,2022-01-03 20:42
357864098056037,552,11.6,45.9,2022-01-03 20:47
357864098056037,553,11.5,46.0,2022-01-03 20:52
357864098056037,552,11.6,46.0,2022-01-03 20:57
357864098056037,552,11.5,45.9,2022-01-03 21:02
357864098056037,553,11.6,46.0,2022-01-03 21:07
357864098056037,553,11.5,46.0,2022-01-03 21:12
357864098056037,554,11.6,46.1,2022-01-03 21:17
357864098056037,554,11.6,46.0,2022-01-03 21:22
357864098056037,555,11.5,46.1,2022-01-03 21:27
357864098056037,552,11.5,46.1,2022-01-03 21:32
357864098056037,555,11.6,46.1,2022-01-03 21:37
357864098056037,555,11.5,46.1,2022-01-03 21:42
357864098056037,555,11.5,46.1,2022-01-03 21:47
357864098056037,554,11.5,46.2,2022-01-03 21:52
357864098056037,554,11.5,46.2,2022-01-03 21:57
357864098056037,556,11.5,46.3,2022-01-03 22:02
357864098056037,554,11.5,46.2,2022-01-03 22:07
357864098056037,555,11.5,46.2,2022-01-03 22:12
357864098056037,554,11.5,46.2,2022-01-03 22:17
357864098056037,554,11.5,46.1,2022-01-03 22:22
357864098056037,556,11.5,46.2,2022-01-03 22:27
357864098056037,555,11.5,46.2,2022-01-03 22:32
357864098056037,557,11.5,46.2,2022-01-03 22:37
357864098056037,557,11.5,46.2,2022-01-03 22:42
357864098056037,558,11.5,46.2,2022-01-03 22:47
357864098056037,557,11.5,46.2,2022-01-03 22:52
357864098056037,558,11.5,46.2,2022-01-03 22:57
357864098056037,557,11.5,46.2,2022-01-03 23:03
357864098056037,557,11.5,46.3,2022-01-03 23:08
357864098056037,559,11.5,46.1,2022-01-03 23:13
357864098056037,558,11.5,46.2,2022-01-03 23:18
357864098056037,558,11.5,46.3,2022-01-03 23:23
357864098056037,558,11.5,46.2,2022-01-03 23:28
357864098056037,557,11.5,46.2,2022-01-03 23:33
357864098056037,560,11.5,46.3,2022-01-03 23:38
357864098056037,558,11.5,46.1,2022-01-03 23:43
357864098056037,560,11.5,46.2,2022-01-03 23:48
357864098056037,561,11.5,46.2,2022-01-03 23:53
357864098056037,562,11.4,46.2,2022-01-03 23:58
357864098056037,561,11.5,46.2,2022-01-04 00:03
357864098056037,561,11.4,46.2,2022-01-04 00:08
357864098056037,560,11.4,46.1,2022-01-04 00:13
357864098056037,559,11.5,46.1,2022-01-04 00:18
357864098056037,562,11.4,46.2,2022-01-04 00:23
357864098056037,559,11.4,46.2,2022-01-04 00:28
357864098056037,564,11.4,46.1,2022-01-04 00:33
357864098056037,564,11.4,46.2,2022-01-04 00:38
357864098056037,562,11.4,46.2,2022-01-04 00:43
357864098056037,562,11.4,46.2,2022-01-04 00:48
357864098056037,562,11.4,46.2,2022-01-04 00:53
357864098056037,563,11.4,46.2,2022-01-04 00:58
357864098056037,562,11.4,46.2,2022-01-04 01:03
357864098056037,560,11.4,46.2,2022-01-04 01:08
357864098056037,560,11.4,46.2,2022-01-04 01:13
357864098056037,561,11.4,46.2,2022-01-04 01:18
357864098056037,560,11.4,46.1,2022-01-04 01:23
357864098056037,560,11.4,46.1,2022-01-04 01:28
357864098056037,561,11.4,46.2,2022-01-04 01:33
357864098056037,563,11.4,46.1,2022-01-04 01:38
357864098056037,561,11.4,46.1,2022-01-04 01:43
357864098056037,559,11.4,46.1,2022-01-04 01:48
357864098056037,563,11.4,46.1,2022-01-04 01:53
357864098056037,561,11.4,46.2,2022-01-04 01:58
357864098056037,562,11.4,46.1,2022-01-04 02:03
357864098056037,562,11.4,46.1,2022-01-04 02:08
357864098056037,562,11.4,46.1,2022-01-04 02:13
357864098056037,562,11.3,46.2,2022-01-04 02:18
357864098056037,560,11.4,46.1,2022-01-04 02:23
357864098056037,559,11.4,46.1,2022-01-04 02:28
357864098056037,560,11.4,46.1,2022-01-04 02:33
357864098056037,560,11.4,46.1,2022-01-04 02:39
357864098056037,557,11.3,46.2,2022-01-04 02:44
357864098056037,558,11.3,46.1,2022-01-04 02:49
357864098056037,560,11.4,46.1,2022-01-04 02:54
357864098056037,557,11.3,46.1,2022-01-04 02:59
357864098056037,558,11.4,46.1,2022-01-04 03:04
357864098056037,557,11.3,46.1,2022-01-04 03:09
357864098056037,556,11.3,46.1,2022-01-04 03:14
357864098056037,555,11.3,46.1,2022-01-04 03:19
357864098056037,555,11.3,46.1,2022-01-04 03:24
357864098056037,557,11.3,46.1,2022-01-04 03:29
357864098056037,558,11.3,46.1,2022-01-04 03:34
357864098056037,555,11.3,46.1,2022-01-04 03:39
357864098056037,553,11.3,46.1,2022-01-04 03:44
357864098056037,554,11.3,46.1,2022-01-04 03:49
357864098056037,556,11.3,46.1,2022-01-04 03:54
357864098056037,555,11.3,46.1,2022-01-04 03:59
357864098056037,554,11.3,46.1,2022-01-04 04:04
357864098056037,554,11.3,46.1,2022-01-04 04:09
357864098056037,554,11.3,46.0,2022-01-04 04:14
357864098056037,554,11.3,46.1,2022-01-04 04:19
357864098056037,555,11.3,46.0,2022-01-04 04:24
357864098056037,554,11.3,46.1,2022-01-04 04:29
357864098056037,554,11.3,46.1,2022-01-04 04:34
357864098056037,553,11.3,46.1,2022-01-04 04:39
357864098056037,555,11.3,46.1,2022-01-04 04:44
357864098056037,552,11.3,46.0,2022-01-04 04:49
357864098056037,554,11.3,46.1,2022-01-04 04:54
357864098056037,554,11.3,46.1,2022-01-04 04:59
357864098056037,553,11.3,46.1,2022-01-04 05:04
357864098056037,552,11.3,46.1,2022-01-04 05:09
357864098056037,551,11.3,46.1,2022-01-04 05:14
357864098056037,553,11.3,46.0,2022-01-04 05:19
357864098056037,553,11.3,46.1,2022-01-04 05:24
357864098056037,553,11.2,46.1,2022-01-04 05:29
357864098056037,551,11.3,46.1,2022-01-04 05:34
357864098056037,553,11.3,46.0,2022-01-04 05:39
357864098056037,552,11.3,46.0,2022-01-04 05:44
357864098056037,553,11.3,46.1,2022-01-04 05:49
357864098056037,552,11.3,46.1,2022-01-04 05:54
357864098056037,551,11.2,46.0,2022-01-04 05:59
357864098056037,552,11.3,46.1,2022-01-04 06:04
357864098056037,550,11.2,46.1,2022-01-04 06:09
357864098056037,552,11.2,46.2,2022-01-04 06:15
357864098056037,551,11.2,46.1,2022-01-04 06:20
357864098056037,550,11.2,46.1,2022-01-04 06:25
